,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,399.0,2301,光寶科,4245,4838,250,315,,,,,,,,,,,False
2022-12-12,,2301,光寶科,4881,4845,362,460,17.0,53.0,,587716.0,22.0,120.0,,587716.0,, ,False
2022-12-13,,2301,光寶科,4745,4772,483,451,56.0,29.0,,587716.0,43.0,11.0,,587716.0,, ,False
2022-12-14,,2301,光寶科,4772,4627,451,514,12.0,157.0,,587716.0,6.0,69.0,,587716.0,, ,False
2022-12-15,,2301,光寶科,4627,4591,514,510,52.0,88.0,,587716.0,8.0,4.0,,587716.0,, ,False
2022-12-18,,2301,光寶科,4591,4566,510,455,21.0,46.0,,587716.0,64.0,9.0,,587716.0,2.0, ,False
2022-12-19,,2301,光寶科,4566,4568,455,379,76.0,74.0,,587716.0,78.0,2.0,,587716.0,, ,False
2022-12-20,,2301,光寶科,4568,4641,379,390,119.0,46.0,,587716.0,15.0,26.0,,587716.0,, ,False
2022-12-21,,2301,光寶科,4641,4591,390,399,28.0,78.0,,587716.0,3.0,12.0,,587716.0,, ,False
2022-12-23,,2301,光寶科,4515,4532,382,219,25.0,8.0,,587716.0,,1.0,164.0,587716.0,, ,False
2022-12-26,,2301,光寶科,4532,4510,219,208,6.0,28.0,,587716.0,11.0,,,587716.0,, ,False
2022-12-27,,2301,光寶科,4510,4506,208,209,3.0,6.0,1.0,590770.0,1.0,2.0,,590770.0,, ,False
2022-12-28,,2301,光寶科,4506,4495,209,228,13.0,23.0,1.0,590770.0,2.0,21.0,,590770.0,, ,False
2022-12-29,,2301,光寶科,4495,4478,228,199,12.0,29.0,,590770.0,30.0,1.0,,590770.0,, ,False
2022-12-30,,2301,光寶科,4478,4446,199,201,4.0,36.0,,590770.0,2.0,4.0,,590770.0,, ,False
2023-01-03,,2301,光寶科,4446,4426,201,200,10.0,30.0,,590770.0,1.0,,,590770.0,, ,
2023-01-04,,2301,光寶科,4426,4444,200,188,54.0,36.0,,590770.0,12.0,,,590770.0,, ,
2023-01-05,,2301,光寶科,4444,4416,188,187,68.0,96.0,,590770.0,2.0,1.0,,590770.0,, ,
2023-01-06,,2301,光寶科,4416,4414,187,186,17.0,19.0,,590770.0,1.0,,,590770.0,, ,
2023-01-10,,2301,光寶科,4351,3874,152,152,11.0,488.0,,590770.0,2.0,2.0,,590770.0,, ,
2023-01-11,,2301,光寶科,3874,4287,152,150,418.0,5.0,,590770.0,2.0,,,590770.0,, ,
2023-01-12,,2301,光寶科,4287,2947,150,149,21.0,1361.0,,590770.0,1.0,,,590770.0,, ,
2023-01-14,,2301,光寶科,2947,2241,149,149,19.0,725.0,,590770.0,,,,590770.0,, ,
2023-01-16,,2301,光寶科,2241,2274,149,149,48.0,15.0,,590770.0,,,,590770.0,, ,
2023-01-18,,2301,光寶科,2274,2281,149,89,38.0,31.0,,590770.0,,,60.0,590770.0,, ,
2023-02-01,,2301,光寶科,2146,2166,90,87,22.0,1.0,1.0,590770.0,3.0,,,590770.0,, ,
2023-02-02,,2301,光寶科,2146,2166,90,87,22.0,1.0,1.0,590770.0,3.0,,,590770.0,, ,
2023-02-03,,2301,光寶科,2158,2039,81,82,6.0,125.0,,590770.0,,1.0,,590770.0,, ,
2023-02-04,,2301,光寶科,2158,2039,81,82,6.0,125.0,,590770.0,,1.0,,590770.0,, ,
2023-02-06,,2301,光寶科,2039,2010,82,82,36.0,65.0,,590770.0,,,,590770.0,, ,
2023-02-07,,2301,光寶科,2010,2021,82,82,46.0,35.0,,590770.0,,,,590770.0,, ,
2023-02-08,,2301,光寶科,2021,1895,82,93,27.0,153.0,,590770.0,,11.0,,590770.0,, ,
2023-02-09,,2301,光寶科,1895,1862,93,100,20.0,53.0,,590770.0,1.0,8.0,,590770.0,, ,
2023-02-10,,2301,光寶科,1862,1951,100,95,128.0,39.0,,590770.0,5.0,,,590770.0,, ,
2023-02-11,,2301,光寶科,1862,1951,100,95,128.0,39.0,,590770.0,5.0,,,590770.0,, ,
2023-02-13,,2301,光寶科,1951,1950,95,97,18.0,19.0,,590770.0,,2.0,,590770.0,, ,
2023-02-14,,2301,光寶科,1950,1943,97,97,4.0,9.0,2.0,590770.0,1.0,1.0,,590770.0,, ,
2023-02-15,,2301,光寶科,1943,1411,97,100,23.0,555.0,,590770.0,,3.0,,590770.0,, ,
2023-02-16,,2301,光寶科,1411,1471,99,80,81.0,21.0,,590770.0,21.0,2.0,,590770.0,, ,
2023-02-17,,2301,光寶科,1471,1822,81,84,375.0,24.0,,590770.0,,3.0,,590770.0,, ,
2023-02-18,,2301,光寶科,1471,1822,81,84,375.0,24.0,,590770.0,,3.0,,590770.0,, ,
2023-02-20,,2301,光寶科,1822,1826,84,83,78.0,73.0,1.0,590770.0,1.0,,,590770.0,, ,
2023-02-21,,2301,光寶科,1826,1961,83,73,149,14,,590770,15,5,,590770,, ,
