證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,4149906.0,499573936.0,120.7,120.9,119.9,120.75,-0.25,8262.0
0051,元大中型100,49939.0,2744005.0,55.1,55.1,54.6,55.05,-0.05,167.0
0052,富邦科技,408301.0,43594778.0,107.7,107.7,106.5,106.95,-0.75,511.0
0053,元大電子,8279.0,487538.0,58.85,59.15,58.85,59.15,-0.4,890.0
0055,元大MSCI金融,339672.0,7608149.0,22.35,22.54,22.2,22.53,0.22,305.0
0056,元大高股息,21046591.0,566564365.0,26.99,27.01,26.82,26.97,-0.05,16658.0
0057,富邦摩台,31029.0,2701671.0,87.4,87.4,86.95,87.4,-0.4,896.0
0061,元大寶滬深,83009.0,1629116.0,19.6,19.69,19.5,19.69,0.09,778.0
006203,元大MSCI台灣,6128.0,354523.0,57.75,58.25,57.7,58.25,-0.2,518.0
006204,永豐臺灣加權,33346.0,2594230.0,78.15,78.15,77.7,77.85,-0.3,855.0
006205,富邦上証,2152041.0,70483534.0,32.63,32.9,32.5,32.88,0.26,956.0
006206,元大上證50,41759.0,1308303.0,31.38,31.4,31.12,31.4,0.21,808.0
006207,FH滬深,37037.0,947143.0,25.64,25.77,25.54,25.77,0.17,9.0
006208,富邦台50,2948151.0,205232613.0,69.95,69.95,69.3,69.85,-0.15,4829.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,3459528.0,386950449.0,112.8,112.85,111.2,112.7,-0.45,1725.0
00632R,元大台灣50反1,117295672.0,630588661.0,5.36,5.4,5.35,5.37,0.02,4590.0
00633L,富邦上証正2,8539775.0,360506288.0,41.17,42.65,41.02,42.64,1.24,1909.0
00634R,富邦上証反1,756196.0,3241571.0,4.34,4.34,4.26,4.27,-0.03,45.0
00635U,期元大S&P黃金,396574.0,9431380.0,23.79,23.84,23.76,23.78,0.07,134.0
00636,國泰中國A50,1575732.0,35516789.0,22.39,22.66,22.26,22.66,0.27,955.0
00636K,國泰中國A50+U,200.0,1492.0,7.46,7.46,7.46,7.46,0.04,2.0
00637L,元大滬深300正2,68838373.0,1141100939.0,16.32,16.81,16.19,16.81,0.46,9213.0
00638R,元大滬深300反1,2618039.0,23656704.0,9.1,9.1,8.95,8.96,-0.08,101.0
00639,富邦深100,408573.0,5566153.0,13.65,13.68,13.45,13.68,0.14,849.0
00640L,富邦日本正2,447270.0,13013566.0,29.41,29.41,29.0,29.26,-0.17,43.0
00641R,富邦日本反1,330000.0,3139970.0,9.47,9.54,9.47,9.51,0.04,93.0
00642U,期元大S&P石油,6238407.0,104216044.0,16.76,16.76,16.65,16.67,0.25,1244.0
00643,群益深証中小,45589.0,718070.0,15.65,15.79,15.65,15.79,0.14,22.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,30473.0,801909.0,26.24,26.4,26.24,26.38,-0.15,997.0
00646,元大S&P500,310305.0,11834892.0,38.08,38.22,38.07,38.15,0.16,363.0
00647L,元大S&P500正2,120430.0,6605900.0,54.9,55.05,54.65,54.8,0.05,36.0
00648R,元大S&P500反1,1707000.0,12160060.0,7.12,7.13,7.11,7.13,0.02,145.0
00650L,FH香港正2,7273055.0,108404221.0,14.96,15.16,14.66,15.16,0.01,1200.0
00651R,FH香港反1,1646000.0,13163760.0,7.95,8.07,7.95,7.95,0.02,220.0
00652,富邦印度,378947.0,10936340.0,28.91,28.96,28.75,28.84,-0.04,992.0
00653L,富邦印度正2,969248.0,41631372.0,43.12,43.24,42.62,42.8,-0.32,255.0
00654R,富邦印度反1,412000.0,3297520.0,8.02,8.06,7.99,8.05,0.04,22.0
