證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,6903171.0,821124932.0,119.1,119.45,118.45,119.0,0.7,8921.0
0051,元大中型100,29337.0,1584697.0,53.85,54.15,53.85,54.15,0.45,190.0
0052,富邦科技,457418.0,47849437.0,105.05,105.3,104.1,105.05,0.85,494.0
0053,元大電子,25293.0,1467013.0,58.05,58.05,57.95,58.0,0.5,1012.0
0055,元大MSCI金融,373503.0,8363243.0,22.43,22.43,22.34,22.4,0.04,255.0
0056,元大高股息,16136394.0,430082824.0,26.6,26.68,26.59,26.67,0.13,10764.0
0057,富邦摩台,6024.0,518775.0,86.2,86.4,86.0,86.4,0.4,886.0
0061,元大寶滬深,194914.0,3878668.0,20.0,20.0,19.8,19.99,0.03,1014.0
006203,元大MSCI台灣,5263.0,300663.0,57.4,57.4,57.2,57.2,0.4,821.0
006204,永豐臺灣加權,25184.0,1931902.0,76.55,76.75,76.55,76.75,0.25,850.0
006205,富邦上証,2215879.0,73921700.0,33.58,33.59,33.21,33.34,-0.24,782.0
006206,元大上證50,86431.0,2774340.0,32.18,32.39,31.89,32.09,-0.12,1085.0
006207,FH滬深,319259.0,8364248.0,26.22,26.35,26.04,26.18,-0.02,23.0
006208,富邦台50,2324732.0,160014092.0,68.8,69.1,68.55,68.95,0.35,4054.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,2696879.0,297143774.0,110.45,110.65,109.3,110.55,1.25,1557.0
00632R,元大台灣50反1,109589195.0,594109239.0,5.41,5.45,5.4,5.42,-0.02,4854.0
00633L,富邦上証正2,12847781.0,560796363.0,44.17,44.17,43.0,43.62,-0.52,2446.0
00634R,富邦上証反1,944000.0,3959560.0,4.17,4.23,4.17,4.21,0.03,98.0
00635U,期元大S&P黃金,586199.0,14467500.0,24.67,24.7,24.64,24.66,0.06,177.0
00636,國泰中國A50,1212911.0,27792170.0,23.03,23.07,22.77,22.98,-0.05,837.0
00636K,國泰中國A50+U,200.0,1526.0,7.63,7.63,7.63,7.63,-0.03,2.0
00637L,元大滬深300正2,60073943.0,1034127542.0,17.37,17.42,16.96,17.22,-0.15,8798.0
00638R,元大滬深300反1,426000.0,3742890.0,8.76,8.84,8.74,8.8,0.04,83.0
00639,富邦深100,892523.0,12346705.0,13.86,13.91,13.77,13.87,0.04,219.0
00640L,富邦日本正2,343356.0,10087717.0,29.42,29.5,29.14,29.14,-0.14,48.0
00641R,富邦日本反1,407015.0,3848342.0,9.45,9.51,9.44,9.48,-0.04,67.0
00642U,期元大S&P石油,1887600.0,31600053.0,16.72,16.77,16.7,16.73,0.3,824.0
00643,群益深証中小,374176.0,5958111.0,15.83,16.0,15.82,15.97,0.15,66.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,59231.0,1558225.0,26.43,26.43,26.19,26.25,-0.17,1021.0
00646,元大S&P500,404241.0,15239410.0,37.73,37.75,37.67,37.67,0.36,364.0
00647L,元大S&P500正2,142393.0,7769396.0,54.6,54.65,54.45,54.65,1.3,79.0
00648R,元大S&P500反1,1846000.0,13157670.0,7.14,7.14,7.12,7.14,-0.08,320.0
00650L,FH香港正2,7119190.0,115949159.0,16.32,16.41,16.06,16.3,0.11,950.0
00651R,FH香港反1,1494000.0,11486810.0,7.71,7.75,7.62,7.68,-0.03,126.0
00652,富邦印度,764267.0,22172464.0,28.93,29.15,28.93,29.04,0.11,999.0
00653L,富邦印度正2,957208.0,41161561.0,42.9,43.25,42.75,43.22,0.99,326.0
00654R,富邦印度反1,434030.0,3469690.0,8.02,8.02,7.98,7.98,-0.12,42.0
00655L,國泰中國A50正2,2795941.0,86625437.0,31.26,31.34,30.51,30.99,-0.27,656.0
00656R,國泰中國A50反1,384000.0,3023540.0,7.85,7.93,7.85,7.89,0.03,18.0
00657,國泰日經225,103000.0,3357690.0,32.6,32.6,32.5,32.5,-0.18,5.0
00657K,國泰日經225+U,200.0,2170.0,10.85,10.85,10.85,10.85,-0.02,2.0
00660,元大歐洲50,5156.0,157574.0,30.7,30.7,30.69,30.69,0.28,1000.0
00661,元大日經225,2000.0,69740.0,34.9,34.9,34.84,34.84,0.0,2.0
00662,富邦NASDAQ,1233129.0,57240528.0,46.56,46.56,46.39,46.39,0.49,414.0
00663L,國泰臺灣加權正2,334000.0,33674150.0,101.3,101.5,100.55,101.4,1.1,46.0
00664R,國泰臺灣加權反1,6694742.0,41064226.0,6.13,6.15,6.12,6.12,-0.03,298.0
00665L,富邦恒生國企正2,20356093.0,210177174.0,10.3,10.46,10.17,10.39,0.19,1941.0
00666R,富邦恒生國企反1,412000.0,5441200.0,13.23,13.32,13.15,13.18,-0.16,58.0
00668,國泰美國道瓊,16307.0,603451.0,37.07,37.11,37.04,37.04,0.3,965.0
00668K,國泰美國道瓊+U,200.0,2470.0,12.35,12.35,12.35,12.35,0.12,2.0
00669R,國泰美國道瓊反1,9721097.0,75953966.0,7.82,7.82,7.8,7.82,-0.07,821.0
00670L,富邦NASDAQ正2,3030491.0,175243868.0,57.7,58.05,57.65,58.0,1.5,1073.0
00671R,富邦NASDAQ反1,14613607.0,88404804.0,6.05,6.06,6.04,6.05,-0.08,770.0
00673R,期元大S&P原油反1,16991430.0,146853849.0,8.65,8.67,8.62,8.66,-0.14,1795.0
00674R,期元大S&P黃金反1,741020.0,9062669.0,12.23,12.25,12.22,12.23,-0.05,95.0
00675L,富邦臺灣加權正2,1368310.0,60058240.0,44.07,44.18,43.64,44.13,0.49,474.0
00676R,富邦臺灣加權反1,5444039.0,18369804.0,3.37,3.38,3.36,3.37,-0.01,250.0
00678,群益NBI生技,372227.0,9764822.0,26.35,26.35,26.2,26.2,0.05,976.0
00680L,元大美債20正2,5288310.0,65620589.0,12.41,12.44,12.37,12.42,0.11,747.0
00681R,元大美債20反1,53000.0,931780.0,17.59,17.62,17.56,17.6,-0.09,15.0
00682U,期元大美元指數,190620.0,3866427.0,20.29,20.3,20.27,20.27,-0.07,134.0
00683L,期元大美元指正2,1195543.0,25147450.0,21.02,21.07,20.95,21.04,-0.04,290.0
00684R,期元大美元指反1,9000.0,145980.0,16.22,16.22,16.22,16.22,0.05,9.0
00685L,群益臺灣加權正2,112600.0,4395079.0,39.08,39.21,38.8,39.12,0.41,74.0
00686R,群益臺灣加權反1,285000.0,1042540.0,3.65,3.68,3.65,3.66,-0.01,16.0
00688L,國泰20年美債正2,417000.0,5126190.0,12.27,12.32,12.26,12.29,0.09,99.0
00689R,國泰20年美債反1,533000.0,9706020.0,18.21,18.22,18.21,18.22,-0.09,9.0
00690,兆豐藍籌30,252010.0,6829173.0,27.02,27.39,27.01,27.21,0.2,654.0
00692,富邦公司治理,1917436.0,56198481.0,29.34,29.4,29.21,29.38,0.18,1444.0
00693U,期街口S&P黃豆,108137.0,2941990.0,27.21,27.27,27.17,27.17,0.01,28.0
00700,富邦恒生國企,348882.0,4932063.0,14.09,14.22,14.05,14.2,0.11,953.0
00701,國泰股利精選30,1328596.0,29372029.0,22.13,22.17,22.07,22.15,0.03,1155.0
00702,國泰標普低波高息,116354.0,2522828.0,21.67,21.74,21.67,21.74,0.33,987.0
00703,台新MSCI中國,27986.0,495917.0,17.67,17.76,17.67,17.75,0.22,989.0
00706L,期元大S&P日圓正2,1256980.0,13224872.0,10.55,10.55,10.49,10.5,0.0,204.0
00707R,期元大S&P日圓反1,22000.0,513520.0,23.29,23.38,23.29,23.38,0.0,8.0
00708L,期元大S&P黃金正2,293676.0,8024052.0,27.34,27.37,27.26,27.29,0.16,124.0
00709,富邦歐洲,71996.0,1714779.0,23.84,23.85,23.81,23.84,0.06,1032.0
00710B,FH彭博非投等債,198186.0,3511506.0,17.71,17.73,17.7,17.73,0.01,77.0
00711B,FH彭博新興債,28191.0,456178.0,16.2,16.2,16.18,16.2,0.0,1010.0
00712,FH富時不動產,4408835.0,47963545.0,10.88,10.92,10.85,10.89,0.19,1484.0
00713,元大台灣高息低波,4203772.0,159687426.0,38.0,38.07,37.94,38.06,0.11,1989.0
00714,群益道瓊美國地產,367041.0,7192736.0,19.56,19.62,19.56,19.61,0.34,228.0
00715L,期街口布蘭特正2,14725998.0,223934439.0,15.2,15.27,15.14,15.19,0.44,2148.0
00717,富邦美國特別股,374360.0,5727434.0,15.3,15.32,15.27,15.31,0.05,955.0
00728,第一金工業30,3477697.0,79797981.0,22.95,23.0,22.89,22.97,0.0,843.0
00730,富邦臺灣優質高息,287949.0,5215031.0,17.95,18.16,17.95,18.16,0.22,266.0
00731,FH富時高息低波,1035935.0,56980924.0,54.9,55.15,54.8,55.1,0.2,192.0
00732,國泰RMB短期報酬,100000.0,4101000.0,41.01,41.01,41.01,41.01,0.03,4.0
00733,富邦臺灣中小,236494.0,8372004.0,35.29,35.5,35.15,35.34,0.13,193.0
00735,國泰臺韓科技,106997.0,2815436.0,26.25,26.37,26.25,26.34,0.09,1002.0
00736,國泰新興市場,103397.0,2083362.0,20.16,20.2,20.16,20.2,0.09,1003.0
00737,國泰AI+Robo,87086.0,2313354.0,26.55,26.61,26.54,26.61,0.51,934.0
00738U,期元大道瓊白銀,643220.0,15138454.0,23.53,23.58,23.48,23.58,0.07,100.0
00739,元大MSCI A股,18035.0,442790.0,24.73,24.73,24.48,24.53,-0.07,1000.0
00752,中信中國50,1914039.0,38945739.0,20.21,20.45,20.18,20.37,0.19,664.0
00753L,中信中國50正2,11796858.0,161281635.0,13.68,13.81,13.47,13.76,0.22,2041.0
00757,統一FANG+,644852.0,24581106.0,38.1,38.21,38.07,38.12,0.6,436.0
00762,元大全球AI,139326.0,4658788.0,33.5,33.5,33.41,33.48,0.46,144.0
00763U,期街口道瓊銅,41000.0,1092690.0,26.65,26.68,26.62,26.67,0.27,9.0
00770,國泰北美科技,858610.0,22711012.0,26.5,26.55,26.39,26.48,0.33,1019.0
00771,元大US高息特別股,96576.0,1654983.0,17.1,17.17,17.09,17.13,0.15,1032.0
00774B,新光中國政金綠債,2000.0,81980.0,40.99,40.99,40.99,40.99,0.04,2.0
00774C,新光中政金綠債+R,,,,,,,0.0,
00775B,新光投等債15+,66783.0,2317442.0,34.7,34.71,34.7,34.71,0.21,714.0
00783,富邦中証500,264000.0,5698480.0,21.57,21.64,21.54,21.62,0.13,14.0
00830,國泰費城半導體,4815948.0,121783407.0,25.28,25.33,25.21,25.33,0.45,1833.0
00850,元大臺灣ESG永續,418245.0,12747997.0,30.5,30.55,30.38,30.54,0.17,564.0
00851,台新全球AI,21162.0,529264.0,25.03,25.1,25.03,25.1,0.37,990.0
00852L,國泰美國道瓊正2,363200.0,7182312.0,19.76,19.8,19.75,19.78,0.32,112.0
00861,元大全球未來通訊,842805.0,23548347.0,27.89,27.98,27.88,27.98,0.35,316.0
00865B,國泰US短期公債,143404.0,5659326.0,39.55,39.55,39.44,39.48,0.0,420.0
00875,國泰網路資安,294713.0,7387566.0,25.1,25.1,25.05,25.05,0.19,100.0
00876,元大全球5G,1127064.0,30149224.0,26.62,26.8,26.6,26.77,0.31,422.0
00878,國泰永續高股息,45945962.0,778046499.0,16.95,17.0,16.89,17.0,0.12,19818.0
00881,國泰台灣5G+,9169667.0,133961100.0,14.6,14.65,14.56,14.64,0.11,2667.0
00882,中信中國高股息,9864118.0,121771866.0,12.34,12.46,12.29,12.37,0.03,3567.0
00885,富邦越南,22310860.0,264991781.0,11.89,11.95,11.78,11.81,0.06,4369.0
00891,中信關鍵半導體,4571048.0,57578449.0,12.6,12.65,12.53,12.63,0.1,1665.0
00892,富邦台灣半導體,4985978.0,57142614.0,11.47,11.52,11.41,11.49,0.1,1020.0
00893,國泰智能電動車,25534766.0,326242883.0,12.76,12.81,12.73,12.8,0.3,5097.0
00894,中信小資高價30,855259.0,10860074.0,12.66,12.75,12.66,12.75,0.16,341.0
00895,富邦未來車,4332478.0,58725848.0,13.58,13.58,13.53,13.57,0.24,1072.0
00896,中信綠能及電動車,1657852.0,23008607.0,13.9,13.91,13.83,13.91,0.09,659.0
00897,富邦基因免疫生技,1256860.0,10712647.0,8.53,8.54,8.51,8.53,0.07,219.0
00898,國泰基因免疫革命,688960.0,5239217.0,7.59,7.62,7.59,7.61,0.15,194.0
00899,FT潔淨能源,99074.0,2292108.0,23.17,23.17,23.06,23.08,0.34,135.0
00900,富邦特選高股息30,9537764.0,105732223.0,11.04,11.11,11.04,11.1,0.1,3555.0
00901,永豐智能車供應鏈,488351.0,6123290.0,12.54,12.58,12.49,12.57,0.12,241.0
00902,中信電池及儲能,7807156.0,109166042.0,13.88,14.05,13.88,13.98,0.16,2063.0
00903,富邦元宇宙,5792220.0,52877165.0,9.17,9.2,9.1,9.13,0.05,649.0
