證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,8764346.0,996031881.0,114.2,114.2,113.25,113.9,-1.1,10800.0
0051,元大中型100,17649.0,925477.0,52.55,52.55,52.15,52.3,-0.25,187.0
0052,富邦科技,235652.0,22849613.0,97.5,97.5,96.7,97.15,-1.15,356.0
0053,元大電子,4980.0,269972.0,54.25,54.45,54.15,54.45,-0.6,981.0
0055,元大MSCI金融,474658.0,10277041.0,21.84,21.84,21.56,21.76,-0.12,549.0
0056,元大高股息,14714212.0,373141505.0,25.45,25.5,25.26,25.5,-0.01,11913.0
0057,富邦摩台,1888.0,152288.0,81.2,81.2,81.2,81.2,-0.7,879.0
0061,元大寶滬深,236110.0,4424412.0,18.82,18.88,18.67,18.68,-0.14,1039.0
006203,元大MSCI台灣,5380.0,295624.0,55.3,55.3,54.9,55.2,-0.5,805.0
006204,永豐臺灣加權,33558.0,2451354.0,72.85,73.2,72.85,73.2,-0.45,897.0
006205,富邦上証,310972.0,9853122.0,31.75,31.88,31.55,31.58,-0.17,119.0
006206,元大上證50,50689.0,1532706.0,30.33,30.5,30.14,30.16,-0.17,36.0
006207,FH滬深,35888.0,889264.0,24.8,24.83,24.74,24.74,-0.04,15.0
006208,富邦台50,2169603.0,139620772.0,64.8,64.8,64.1,64.5,-0.45,4907.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,4656905.0,456464257.0,98.6,98.75,97.35,98.4,-1.6,2224.0
00632R,元大台灣50反1,120359436.0,696429462.0,5.77,5.81,5.76,5.78,0.05,5574.0
00633L,富邦上証正2,6592555.0,264277696.0,40.13,40.51,39.73,39.86,-0.2,1281.0
00634R,富邦上証反1,193100.0,861186.0,4.46,4.47,4.45,4.47,0.01,40.0
00635U,期元大S&P黃金,244769.0,5667158.0,23.22,23.22,23.1,23.1,-0.18,140.0
00636,國泰中國A50,515552.0,11069479.0,21.53,21.58,21.35,21.36,-0.17,665.0
00636K,國泰中國A50+U,200.0,1394.0,6.97,6.97,6.97,6.97,-0.06,2.0
00637L,元大滬深300正2,57400915.0,907201424.0,15.82,15.95,15.64,15.69,-0.1,7039.0
00638R,元大滬深300反1,482100.0,4540170.0,9.41,9.46,9.38,9.45,0.04,57.0
00639,富邦深100,181410.0,2319198.0,12.8,12.89,12.77,12.78,0.0,1100.0
00640L,富邦日本正2,57010.0,1636077.0,28.68,28.77,28.67,28.73,-0.12,27.0
00641R,富邦日本反1,95000.0,913210.0,9.63,9.63,9.6,9.6,0.0,25.0
00642U,期元大S&P石油,5851243.0,89941204.0,15.45,15.45,15.3,15.36,-0.09,1347.0
00643,群益深証中小,171607.0,2600727.0,15.18,15.19,15.12,15.14,-0.03,976.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,44171.0,1153998.0,26.16,26.16,26.11,26.12,-0.1,782.0
00646,元大S&P500,182777.0,6831455.0,37.51,37.51,37.31,37.38,-0.3,385.0
00647L,元大S&P500正2,188499.0,9847898.0,52.25,52.45,52.15,52.4,-1.1,93.0
00648R,元大S&P500反1,7240200.0,53770444.0,7.42,7.44,7.41,7.44,0.1,278.0
00650L,FH香港正2,10202442.0,138574303.0,13.72,13.79,13.41,13.55,-0.25,1260.0
00651R,FH香港反1,1504050.0,12948598.0,8.57,8.64,8.54,8.62,0.11,175.0
00652,富邦印度,97018.0,2998142.0,30.96,31.05,30.8,31.05,0.02,703.0
00653L,富邦印度正2,200000.0,9536770.0,47.72,48.1,47.24,48.03,-0.28,81.0
00654R,富邦印度反1,528000.0,4069430.0,7.69,7.73,7.66,7.66,0.02,80.0
00655L,國泰中國A50正2,1353312.0,38531569.0,28.49,28.78,28.22,28.35,-0.14,397.0
00656R,國泰中國A50反1,217110.0,1820863.0,8.38,8.42,8.36,8.42,0.03,27.0
00657,國泰日經225,2082.0,67269.0,32.82,32.82,32.82,32.82,-0.04,972.0
00657K,國泰日經225+U,200.0,2134.0,10.67,10.67,10.67,10.67,-0.05,2.0
00660,元大歐洲50,4010.0,113370.0,28.59,28.62,28.59,28.62,-0.15,981.0
00661,元大日經225,3234.0,114202.0,35.3,35.38,35.3,35.38,0.02,6.0
00662,富邦NASDAQ,143140.0,6540363.0,45.66,45.78,45.61,45.72,-0.39,300.0
00663L,國泰臺灣加權正2,398099.0,35738389.0,90.75,90.75,89.5,90.45,-1.55,26.0
00664R,國泰臺灣加權反1,7912337.0,51727592.0,6.51,6.56,6.51,6.54,0.06,345.0
00665L,富邦恒生國企正2,21125775.0,182984076.0,8.75,8.84,8.52,8.61,-0.24,2338.0
00666R,富邦恒生國企反1,267000.0,3979590.0,14.85,15.03,14.67,14.96,0.23,79.0
00668,國泰美國道瓊,14789.0,551647.0,37.32,37.36,37.28,37.36,-0.31,991.0
00668K,國泰美國道瓊+U,200.0,2432.0,12.16,12.16,12.16,12.16,-0.14,2.0
00669R,國泰美國道瓊反1,13580550.0,108164693.0,7.95,7.97,7.95,7.97,0.09,772.0
00670L,富邦NASDAQ正2,2298901.0,125351170.0,54.5,54.75,54.35,54.65,-1.25,940.0
00671R,富邦NASDAQ反1,6082500.0,38431873.0,6.31,6.33,6.3,6.32,0.08,352.0
00673R,期元大S&P原油反1,19357510.0,186862201.0,9.61,9.7,9.61,9.66,0.07,1697.0
00674R,期元大S&P黃金反1,693000.0,9104080.0,13.11,13.17,13.11,13.17,0.09,126.0
00675L,富邦臺灣加權正2,717986.0,28229055.0,39.54,39.54,39.04,39.46,-0.64,449.0
00676R,富邦臺灣加權反1,6260400.0,22513057.0,3.58,3.61,3.58,3.59,0.02,333.0
00678,群益NBI生技,30271.0,796612.0,26.34,26.34,26.31,26.34,-0.52,726.0
00680L,元大美債20正2,10795157.0,135918434.0,12.55,12.7,12.5,12.67,-0.58,1700.0
00681R,元大美債20反1,529001.0,9372187.0,17.79,17.79,17.67,17.71,0.39,125.0
00682U,期元大美元指數,315194.0,6596384.0,20.87,20.95,20.87,20.95,0.16,88.0
00683L,期元大美元指正2,1438425.0,32093583.0,22.26,22.35,22.26,22.33,0.29,369.0
00684R,期元大美元指反1,12000.0,190330.0,15.86,15.88,15.85,15.86,-0.12,6.0
00685L,群益臺灣加權正2,106606.0,3720651.0,35.2,35.2,34.65,35.02,-0.58,71.0
00686R,群益臺灣加權反1,40000.0,156100.0,3.91,3.91,3.89,3.89,0.03,7.0
00688L,國泰20年美債正2,2358000.0,29379000.0,12.42,12.57,12.39,12.53,-0.58,388.0
00689R,國泰20年美債反1,258000.0,4751440.0,18.47,18.47,18.37,18.39,0.41,22.0
00690,兆豐藍籌30,207960.0,5343606.0,25.85,25.85,25.56,25.73,-0.2,724.0
00692,富邦公司治理,1605432.0,44305910.0,27.77,27.77,27.5,27.69,-0.18,1569.0
00693U,期街口S&P黃豆,67170.0,1766668.0,26.47,26.47,26.22,26.22,-0.34,34.0
00700,富邦恒生國企,310947.0,4055194.0,13.19,13.19,13.0,13.03,-0.19,946.0
00701,國泰股利精選30,1232378.0,27482778.0,22.4,22.4,22.24,22.35,-0.08,793.0
00702,國泰標普低波高息,167152.0,3661418.0,21.84,21.93,21.84,21.88,-0.03,15.0
00703,台新MSCI中國,264956.0,4219550.0,16.2,16.2,15.74,15.8,-0.39,867.0
00706L,期元大S&P日圓正2,1397558.0,13565629.0,9.73,9.73,9.68,9.69,-0.14,229.0
00707R,期元大S&P日圓反1,25000.0,610750.0,24.43,24.43,24.43,24.43,0.24,2.0
00708L,期元大S&P黃金正2,801161.0,19306456.0,24.24,24.24,24.0,24.01,-0.33,147.0
00709,富邦歐洲,80041.0,1819458.0,22.71,22.75,22.71,22.75,-0.05,1056.0
00710B,FH彭博非投等債,419474.0,7565060.0,18.06,18.08,18.0,18.07,-0.12,161.0
00711B,FH彭博新興債,122797.0,2025273.0,16.51,16.52,16.46,16.47,-0.14,762.0
00712,FH富時不動產,2773676.0,29001440.0,10.49,10.49,10.43,10.47,-0.03,1283.0
00713,元大台灣高息低波,9142680.0,353345222.0,38.87,38.87,38.5,38.82,-0.04,5087.0
00714,群益道瓊美國地產,183828.0,3489166.0,19.0,19.0,18.94,19.0,-0.03,133.0
00715L,期街口布蘭特正2,26572878.0,340768929.0,13.0,13.0,12.7,12.81,-0.08,4371.0
00717,富邦美國特別股,302318.0,4432660.0,14.65,14.68,14.65,14.65,-0.13,764.0
00728,第一金工業30,737495.0,16689912.0,22.78,22.78,22.57,22.66,-0.27,774.0
00730,富邦臺灣優質高息,84889.0,1417863.0,16.74,16.74,16.66,16.72,-0.02,388.0
00731,FH富時高息低波,1079853.0,58041691.0,53.8,53.9,53.45,53.85,0.05,207.0
00732,國泰RMB短期報酬,100000.0,4045000.0,40.45,40.45,40.45,40.45,-0.02,4.0
00733,富邦臺灣中小,200730.0,7201356.0,36.07,36.09,35.73,35.91,-0.32,216.0
00735,國泰臺韓科技,109148.0,2727644.0,25.0,25.0,25.0,25.0,-0.16,1004.0
00736,國泰新興市場,101913.0,1993966.0,19.63,19.63,19.55,19.6,-0.16,894.0
00737,國泰AI+Robo,67445.0,1691699.0,25.05,25.14,25.04,25.11,-0.1,855.0
00738U,期元大道瓊白銀,578496.0,13531642.0,23.43,23.45,23.35,23.36,-0.02,132.0
00739,元大MSCI A股,138873.0,3233402.0,23.28,23.37,23.25,23.29,-0.02,21.0
00752,中信中國50,1369264.0,24954057.0,18.39,18.45,18.12,18.2,-0.27,566.0
00753L,中信中國50正2,16241678.0,185610588.0,11.44,11.64,11.28,11.42,-0.2,2692.0
00757,統一FANG+,282587.0,10158352.0,36.12,36.12,35.9,35.96,-0.17,381.0
00762,元大全球AI,24173.0,748313.0,30.93,30.96,30.9,30.96,-0.21,89.0
00763U,期街口道瓊銅,50001.0,1222454.0,24.46,24.53,24.41,24.49,-0.49,20.0
00770,國泰北美科技,103071.0,2903839.0,28.19,28.19,28.18,28.18,-0.25,863.0
00771,元大US高息特別股,44219.0,725903.0,16.38,16.44,16.38,16.43,-0.1,1083.0
00774B,新光中國政金綠債,3998.0,160334.0,40.51,40.51,40.45,40.45,-0.05,999.0
00774C,新光中政金綠債+R,,,,,,,0.0,
00775B,新光投等債15+,52741.0,1835880.0,34.78,34.86,34.78,34.82,-0.53,695.0
00783,富邦中証500,61000.0,1274930.0,20.93,20.93,20.9,20.9,-0.12,3.0
00830,國泰費城半導體,1689972.0,41024013.0,24.27,24.33,24.21,24.31,-0.28,1008.0
00850,元大臺灣ESG永續,1075301.0,31130024.0,29.15,29.15,28.8,28.99,-0.21,687.0
00851,台新全球AI,22953.0,529633.0,23.04,23.11,23.04,23.11,-0.16,874.0
00852L,國泰美國道瓊正2,1065025.0,20948780.0,19.63,19.69,19.6,19.66,-0.41,91.0
00861,元大全球未來通訊,84294.0,2256339.0,26.76,26.81,26.72,26.81,-0.11,90.0
00865B,國泰US短期公債,137460.0,5515145.0,40.04,40.15,40.04,40.15,0.14,469.0
00875,國泰網路資安,44986.0,1136166.0,25.22,25.28,25.2,25.28,-0.11,81.0
00876,元大全球5G,224331.0,5725480.0,25.48,25.59,25.46,25.56,-0.17,160.0
00878,國泰永續高股息,44324991.0,722793124.0,16.36,16.42,16.23,16.42,0.01,24137.0
00881,國泰台灣5G+,5436407.0,76864201.0,14.2,14.2,14.09,14.18,-0.11,2439.0
00882,中信中國高股息,4906306.0,58620110.0,11.97,12.0,11.88,11.94,-0.03,1568.0
00885,富邦越南,17922358.0,212655552.0,11.88,11.95,11.78,11.89,-0.06,3679.0
00891,中信關鍵半導體,7034084.0,81449544.0,11.67,11.68,11.53,11.61,-0.12,2419.0
00892,富邦台灣半導體,3440285.0,35515822.0,10.4,10.4,10.29,10.34,-0.13,992.0
00893,國泰智能電動車,3681804.0,44109625.0,11.99,12.0,11.95,12.0,-0.1,1446.0
00894,中信小資高價30,808402.0,9690954.0,12.01,12.03,11.95,12.0,-0.13,292.0
00895,富邦未來車,1584335.0,20555944.0,12.98,13.0,12.95,12.98,-0.02,434.0
00896,中信綠能及電動車,1399199.0,18507292.0,13.33,13.33,13.19,13.26,-0.1,695.0
00897,富邦基因免疫生技,2428471.0,21283132.0,8.78,8.78,8.74,8.78,-0.14,328.0
00898,國泰基因免疫革命,708224.0,5333060.0,7.54,7.55,7.52,7.54,-0.16,223.0
00899,FT潔淨能源,49142.0,1127531.0,22.92,22.95,22.92,22.93,-0.11,88.0
00900,富邦特選高股息30,5845041.0,62145998.0,10.7,10.71,10.57,10.7,-0.02,1898.0
00901,永豐智能車供應鏈,594321.0,7088462.0,12.01,12.01,11.88,11.97,-0.1,292.0
00902,中信電池及儲能,5816787.0,76305206.0,13.23,13.25,13.08,13.14,-0.14,1671.0
00903,富邦元宇宙,1508486.0,12677363.0,8.42,8.42,8.38,8.42,-0.07,453.0
00904,新光臺灣半導體30,545292.0,5966108.0,11.0,11.0,10.89,10.97,-0.1,257.0
00905,FT臺灣Smart,447784.0,3843412.0,8.64,8.64,8.56,8.6,-0.1,221.0
00906,大華元宇宙科技50,4000.0,35360.0,8.84,8.84,8.84,8.84,-0.08,3.0
00907,永豐優息存股,1560653.0,22541913.0,14.54,14.54,14.4,14.51,-0.06,659.0
00908,富邦入息REITs+,825066.0,11108492.0,13.45,13.48,13.44,13.46,0.01,118.0
00909,國泰數位支付服務,319860.0,4810475.0,15.05,15.06,15.03,15.05,-0.11,129.0
00910,第一金太空衛星,145368.0,2148852.0,14.8,14.8,14.78,14.78,-0.1,72.0
00911,兆豐洲際半導體,118010.0,1813673.0,15.32,15.38,15.32,15.37,-0.17,13.0
00912,中信臺灣智慧50,489965.0,6775964.0,13.92,13.92,13.79,13.9,-0.05,239.0
00913,兆豐台灣晶圓製造,222027.0,3289349.0,14.71,14.84,14.71,14.8,-0.13,18.0
00915,凱基優選高股息30,775691.0,11717650.0,15.18,15.21,15.04,15.19,-0.07,414.0
00916,國泰全球品牌50,585042.0,8512505.0,14.57,14.58,14.53,14.58,-0.06,418.0
00917,中信特選金融,474740.0,7076979.0,14.9,14.92,14.88,14.92,-0.05,156.0
00918,大華優利高填息30,313238.0,4694747.0,15.05,15.13,14.9,15.13,0.05,92.0
00919,群益台灣精選高息,2541575.0,41753308.0,16.52,16.52,16.36,16.51,-0.08,1388.0
00920,富邦ESG綠色電力,469890.0,7988127.0,16.99,17.01,16.98,17.0,-0.02,35.0
01001T,土銀富邦R1,,,,,,,0.0,
01002T,土銀國泰R1,946400.0,17004098.0,17.97,17.97,17.95,17.96,-0.02,29.0
01003T,兆豐新光R1,,,,,,,0.0,
01004T,土銀富邦R2,3000.0,47070.0,15.69,15.69,15.69,15.69,0.0,3.0
01007T,兆豐國泰R2,25000.0,449200.0,18.0,18.0,17.95,17.95,-0.07,12.0
01009T,王道圓滿R1,,,,,,,0.0,
01010T,京城樂富R1,1000.0,10050.0,10.05,10.05,10.05,10.05,0.0,1.0
020000,富邦特選蘋果N,,,,,,,0.0,
020002,元富新中國N,,,,,,,0.0,
020007,凱基臺灣500N,,,,,,,0.0,
020011,統一微波高息20N,,,,,,,0.0,
020012,富邦行動通訊N,,,,,,,0.0,
020015,統一MSCI美低波N,,,,,,,0.0,
020016,統一MSCI美科技N,,,,,,,0.0,
020018,統一價值成長30N,,,,,,,0.0,
020019,統一特選台灣5GN,1000.0,11920.0,11.92,11.92,11.92,11.92,0.0,1.0
02001L,富邦蘋果正二N,65000.0,582380.0,8.91,9.01,8.91,9.01,-0.05,3.0
02001R,富邦蘋果反一N,16000.0,48160.0,3.01,3.01,3.01,3.01,0.02,4.0
02001S,策元大加權策略N,144000.0,706200.0,4.96,4.96,4.88,4.91,-0.02,85.0
020020,元大台股領航N,33000.0,210400.0,6.4,6.4,6.35,6.4,-0.06,15.0
020022,元大電動車N,150000.0,769930.0,5.13,5.16,5.11,5.16,0.01,22.0
020028,元大特選電動車N,28000.0,138610.0,4.94,4.97,4.94,4.97,0.0,9.0
020029,元大ESG高股息N,37000.0,164350.0,4.46,4.46,4.43,4.46,-0.02,13.0
020030,統一智慧電動車N,30000.0,118210.0,3.95,3.95,3.93,3.95,0.0,9.0
020031,統一IC設計臺灣N,54000.0,184540.0,3.42,3.45,3.41,3.42,-0.03,14.0
020032,元大綠能N,2000.0,9700.0,4.85,4.85,4.85,4.85,0.0,1.0
020034,元大IC設計N,103000.0,424600.0,4.15,4.15,4.1,4.13,-0.05,18.0
1101,台泥,12505757.0,421677149.0,33.7,33.9,33.55,33.85,0.15,6124.0
1101B,台泥乙特,27568.0,1321480.0,47.95,48.25,47.85,48.25,0.0,17.0
1102,亞泥,4521236.0,186033156.0,41.05,41.3,40.95,41.25,-0.1,3053.0
1103,嘉泥,81489.0,1430053.0,17.35,17.65,17.35,17.65,-0.1,93.0
1104,環泥,666615.0,15050837.0,22.5,22.7,22.45,22.55,0.1,334.0
1108,幸福,194393.0,2101514.0,10.8,10.85,10.75,10.8,0.0,79.0
1109,信大,60129.0,968356.0,16.1,16.3,16.0,16.1,0.05,53.0
1110,東泥,45000.0,799550.0,17.75,17.8,17.65,17.8,0.1,26.0
1201,味全,248517.0,4723593.0,18.95,19.15,18.9,19.0,0.05,232.0
1203,味王,3114.0,107429.0,34.8,34.8,34.15,34.15,-0.75,26.0
1210,大成,556134.0,24660168.0,44.5,44.6,44.1,44.5,0.0,532.0
1213,大飲,10.0,72.0,,,,,0.0,1.0
1215,卜蜂,368168.0,28629523.0,78.0,78.1,77.6,77.7,-0.3,598.0
1216,統一,6986457.0,459027446.0,65.5,66.0,65.2,65.8,-0.2,2801.0
1217,愛之味,999080.0,10356223.0,10.3,10.45,10.3,10.3,-0.1,331.0
1218,泰山,6363686.0,247935105.0,38.7,39.8,38.1,39.0,-0.25,2913.0
1219,福壽,1344717.0,25603886.0,19.1,19.4,18.9,19.15,-0.05,314.0
1220,台榮,82742.0,1252633.0,15.15,15.25,15.05,15.15,0.0,70.0
1225,福懋油,14043.0,802735.0,57.0,57.3,57.0,57.0,0.0,17.0
1227,佳格,282024.0,11195202.0,39.95,39.95,39.55,39.6,-0.3,225.0
1229,聯華,702261.0,34873450.0,49.8,50.1,49.05,49.8,0.05,950.0
1231,聯華食,113555.0,8380452.0,73.8,74.5,73.4,74.5,0.7,207.0
1232,大統益,171576.0,24803614.0,146.0,146.0,143.5,143.5,-2.5,623.0
1233,天仁,10000.0,324650.0,32.2,32.6,32.2,32.6,0.15,7.0
1234,黑松,242946.0,7979988.0,32.75,32.95,32.75,32.85,-0.15,179.0
1235,興泰,35977.0,2490091.0,69.2,69.6,69.2,69.2,-0.3,23.0
1236,宏亞,1622848.0,37876385.0,23.95,23.95,22.1,22.4,0.6,965.0
1256,鮮活果汁-KY,1713.0,478445.0,280.0,280.0,280.0,280.0,1.5,59.0
1301,台塑,10499654.0,910262132.0,87.1,87.2,86.2,86.7,-1.2,5233.0
1303,南亞,8071324.0,589677002.0,73.5,73.6,72.2,73.3,-0.2,3309.0
1304,台聚,1895226.0,39374299.0,20.9,20.95,20.55,20.9,-0.15,1092.0
1305,華夏,21346309.0,528240096.0,24.55,25.75,23.6,25.6,1.25,9895.0
1307,三芳,41080.0,856862.0,21.0,21.0,20.7,20.9,0.0,39.0
1308,亞聚,2442426.0,68491137.0,28.7,28.75,27.55,27.85,-0.15,1190.0
1309,台達化,1408754.0,30206944.0,22.05,22.05,21.2,21.5,-0.55,1008.0
1310,台苯,387699.0,5301189.0,13.95,13.95,13.55,13.6,-0.25,420.0
