證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
0050,元大台灣50,15849620.0,1841541741.0,116.65,116.75,115.9,116.35,0.1,9631.0
0051,元大中型100,29056.0,1530555.0,52.95,52.95,52.5,52.6,0.0,127.0
0052,富邦科技,162395.0,16015839.0,99.05,99.05,98.35,98.55,-0.15,309.0
0053,元大電子,36200.0,1994577.0,55.2,55.2,55.0,55.05,-0.15,912.0
0055,元大MSCI金融,216413.0,4809695.0,22.28,22.3,22.16,22.18,-0.1,245.0
0056,元大高股息,13044478.0,340309224.0,26.07,26.15,26.06,26.07,0.01,7761.0
0057,富邦摩台,14998.0,1236089.0,82.7,82.7,82.1,82.45,-0.05,1006.0
0061,元大寶滬深,254904.0,4949230.0,19.52,19.52,19.37,19.45,0.12,805.0
006203,元大MSCI台灣,2867.0,159944.0,56.1,56.1,56.1,56.1,-0.15,604.0
006204,永豐臺灣加權,24653.0,1822993.0,74.3,74.3,73.95,73.95,0.0,998.0
006205,富邦上証,772966.0,25311116.0,32.78,32.85,32.58,32.77,0.08,178.0
006206,元大上證50,69416.0,2204855.0,31.64,31.85,31.64,31.85,0.21,986.0
006207,FH滬深,40907.0,1048357.0,25.59,25.7,25.59,25.66,0.06,15.0
006208,富邦台50,1923173.0,126256158.0,65.9,66.0,65.45,65.6,-0.15,2814.0
00625K,富邦上証+R,,,,,,,0.0,
00631L,元大台灣50正2,5206129.0,530838920.0,103.0,103.0,101.2,101.7,-0.6,2111.0
00632R,元大台灣50反1,96023794.0,541935395.0,5.62,5.67,5.62,5.65,0.01,4591.0
00633L,富邦上証正2,6622906.0,279180919.0,42.2,42.51,41.64,42.3,0.5,1467.0
00634R,富邦上証反1,130103.0,560404.0,4.32,4.33,4.3,4.31,-0.02,40.0
00635U,期元大S&P黃金,181132.0,4374647.0,24.19,24.2,24.11,24.19,0.08,106.0
00636,國泰中國A50,744808.0,16773231.0,22.54,22.61,22.38,22.58,0.13,771.0
00636K,國泰中國A50+U,200.0,1482.0,7.41,7.41,7.41,7.41,0.05,2.0
00637L,元大滬深300正2,72275831.0,1202217130.0,16.66,16.78,16.44,16.69,0.18,6911.0
00638R,元大滬深300反1,849032.0,7711418.0,9.1,9.11,9.05,9.08,-0.06,99.0
00639,富邦深100,737989.0,9867482.0,13.36,13.43,13.33,13.37,0.04,898.0
00640L,富邦日本正2,488470.0,13219336.0,27.07,27.1,27.02,27.09,0.51,102.0
00641R,富邦日本反1,1683100.0,16596346.0,9.87,9.88,9.85,9.87,-0.08,166.0
00642U,期元大S&P石油,2256856.0,35915983.0,15.93,15.96,15.86,15.88,0.0,428.0
00643,群益深証中小,128597.0,1975133.0,15.4,15.44,15.3,15.37,0.02,54.0
00643K,群益深証中小+R,,,,,,,0.0,
